srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,44670,48533,['tcp']
10.22.16.33,10.10.240.125,36348,58625,['tcp']
10.22.16.33,10.10.240.125,36350,58625,['tcp']
10.22.16.33,10.10.240.125,56051,48533,['tcp']
10.22.16.33,10.10.240.125,36278,58625,['tcp']
10.22.16.33,10.10.240.125,35708,58625,['tcp']
10.22.16.33,10.10.240.125,60804,48533,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,36280,58625,['tcp']
10.22.16.33,10.10.240.125,51880,48533,['tcp']
10.22.16.33,10.10.240.125,35712,58625,['tcp']
10.22.16.33,10.10.240.125,35722,58625,['tcp']
10.22.16.33,10.10.240.125,36294,58625,['tcp']
10.22.16.33,10.10.240.125,60457,48533,['tcp']
10.22.16.33,10.10.240.125,44425,48533,['tcp']
10.22.16.33,10.10.240.125,35696,58625,['tcp']
